p_mH1	p_mH2	p_mH3	p_mA	p_mHc	p_tbeta	p_a1	p_a2	p_a3	p_m12sq	p_vs	p_THDMtype	p_L1	p_L2	p_L3	p_L4	p_L5	p_L6	p_L7	p_L8	p_u11sq	p_u22sq	p_ussq	s_sH1	s_sH2	s_sH3	s_uni	s_S	s_T	s_U	s_HB_ch_id	mu_F	mu_V	mu_gamgam	mu_ZZ	mu_WW	mu_tautau	mu_bb	x_H1_ggF	w_H1	b_H1_bb	b_H1_tautau	b_H1_cc	b_H1_ss	b_H1_mumu	b_H1_gg	b_H1_gamgam	b_H1_Zgam	b_H1_WW	b_H1_ZZ	b_H1_ZA	b_H1_AA	c_H1_top	c_H1_bot	c_H1_lep	c_H1_VV	c_H1_ZA	x_H2_ggF	w_H2	b_H2_tt	b_H2_bb	b_H2_tautau	b_H2_cc	b_H2_ss	b_H2_mumu	b_H2_gg	b_H2_gamgam	b_H2_Zgam	b_H2_WW	b_H2_ZZ	b_H2_ZA	b_H2_WpHm	b_H2_HpHm	b_H2_AA	b_H2_H1H1	c_H2_top	c_H2_bot	c_H2_lep	c_H2_VV	c_H2_ZA	x_H3_ggF	w_H3	b_H3_tt	b_H3_bb	b_H3_tautau	b_H3_cc	b_H3_ss	b_H3_mumu	b_H3_gg	b_H3_gamgam	b_H3_Zgam	b_H3_WW	b_H3_ZZ	b_H3_ZA	b_H3_WpHm	b_H3_HpHm	b_H3_AA	b_H3_H1H1	b_H3_H2H2	b_H3_H1H2	c_H3_top	c_H3_bot	c_H3_lep	c_H3_VV	c_H3_ZA	x_A_ggF	w_A	b_A_tt	b_A_bb	b_A_tautau	b_A_cc	b_A_ss	b_A_mumu	b_A_gg	b_A_gamgam	b_A_Zgam	b_A_WpHm	b_A_ZH1	b_A_ZH2	b_A_ZH3	c_A_top	c_A_bot	c_A_lep	w_Hc	b_Hc_tb	b_Hc_ts	b_Hc_cb	b_Hc_cs	b_Hc_taunu	b_Hc_WA	b_Hc_WH1	b_Hc_WH2	b_Hc_WH3
125	745.289	935.9	702.458	873.256	1.23195	0.863489	-0.292942	0.789498	258192	1456.1	2	7.20105	2.47104	5.9993	-8.32914	0.565323	0.309448	1.07254	0.169589	-873297	5931.2	-344034	0.0833881	0.462064	0.454548	7.17755	0.00340282	0.0798567	-0.000101533	598	0.887458	0.916018	0.839412	0.856814	0.85669	0.911303	0.911015	38.7736	0.00385963	0.607098	0.0653089	0.0268105	0.00022904	0.000231216	0.0713356	0.00219251	0.00147267	0.200306	0.0250153	0	0	0.937306	0.987112	0.987112	0.957088	0.0243708	0.392814	31.2783	0.57309	0.000132521	2.00924e-05	1.01647e-05	4.78864e-08	7.10505e-08	0.0011832	1.77671e-06	1.01218e-07	0.197475	0.0966364	2.54991e-06	0	0	2.6133e-12	0.131447	0.790082	-0.637942	-0.637942	0.222886	-0.698755	0.0267034	34.5932	0.174086	0.000408835	6.36994e-05	2.78567e-06	1.5023e-07	2.25251e-07	0.000295699	1.91204e-06	2.00075e-06	0.250629	0.123565	0.256996	5.4451e-05	0	4.70679e-08	0.121077	0	0.0728171	-0.395126	1.06599	1.06599	0.185213	0.714946	0.824446	21.7058	0.993959	0.000692966	0.000101771	1.48391e-05	2.61046e-07	3.59874e-07	0.00254897	7.42872e-06	2.36864e-06	0	0.00267175	0	0	0.811724	1.23195	1.23195	33.4323	0.768366	0.0012553	9.08831e-07	1.06743e-05	8.21403e-05	0.196646	0.00355074	0.0300299	0	
125	582.759	844.768	817.23	827.532	0.759382	0.637476	-0.0584322	1.01455	258766	1094.1	2	1.03568	2.23349	3.93759	-2.71819	-2.15818	0.369587	0.558481	-0.735281	-147253	774146	-223790	0.00341044	0.718759	0.277831	3.3017	-0.00253939	0.0103909	3.01611e-05	481	0.975654	0.996446	0.954294	0.968482	0.968342	0.9861	0.986006	42.6198	0.00408355	0.597675	0.0642809	0.0278396	0.000225603	0.000227577	0.0743018	0.00226725	0.0015181	0.205945	0.0257195	0	0	0.982442	1.00732	1.00732	0.998221	0.0119824	1.24995	11.0964	0.953376	8.7881e-05	1.29172e-05	2.10285e-05	3.11454e-08	4.56788e-08	0.00248586	6.2889e-06	1.22286e-06	0.0160152	0.00773738	0	0	0	0	0.0202565	0.750394	-0.344542	-0.344542	0.055929	-0.527365	0.376818	41.2507	0.994713	0.000121108	1.88084e-05	1.65464e-05	4.34221e-08	6.65096e-08	0.00185153	5.8015e-06	2.11531e-06	0.00189957	0.000933771	2.99969e-07	6.97845e-08	0	1.41638e-14	0.000362608	0	7.42123e-05	-1.09811	0.665776	0.665776	0.0206389	0.849555	0.88158	70.6019	0.932343	9.34833e-05	1.38308e-05	1.3638e-05	3.62033e-08	4.8907e-08	0.00210054	6.12704e-06	2.05906e-06	0	0.000325855	0.065101	0	1.31686	0.759382	0.759382	69.8458	0.918509	0.00150134	1.77279e-07	1.26585e-05	1.41567e-05	2.16689e-09	0.000346005	0.0795465	0	
125	703.7	951.889	639.723	639.541	0.822321	0.738342	0.311012	-0.647479	210739	1192.28	2	6.24571	3.05769	-3.15653	0.34352	0.335834	0.483423	-1.2639	-0.0327889	989136	286972	-320388	0.0936497	0.329751	0.576599	6.89598	0.0177108	-0.0207484	-0.000359005	481	1.03223	0.904074	1.04318	1.07423	1.07407	0.987286	0.988302	45.0582	0.00353397	0.566233	0.0608309	0.0339217	0.000214305	0.000215362	0.0917721	0.0023426	0.00159339	0.215912	0.0269643	0	0	1.00885	0.911593	0.911593	0.950828	-0.0477126	1.08395	36.9236	0.902199	6.99676e-05	1.06076e-05	1.66163e-05	2.48153e-08	3.75106e-08	0.00195954	4.38504e-06	6.16133e-07	0.0585757	0.028594	2.51958e-05	7.27514e-05	0	8.77586e-12	0.00847205	1.12436	-0.518292	-0.518292	0.14438	-0.805855	0.0304908	92.0299	0.0841674	7.89333e-05	1.2357e-05	1.33946e-06	2.88898e-08	4.36961e-08	0.000141601	1.14902e-06	1.37116e-06	0.217273	0.107166	0.153761	0.317987	0	1.32154e-08	0.0831397	0	0.0362681	0.4437	-0.759331	-0.759331	-0.274008	-0.590187	3.15457	44.259	0.993394	0.000141752	2.0252e-05	1.51007e-05	5.45769e-08	7.16137e-08	0.00274918	8.06318e-06	2.47786e-06	1.18031e-17	0.00366883	0	0	1.21607	0.822321	0.822321	42.3511	0.994373	0.00162514	2.66211e-07	1.43346e-05	2.11583e-05	0	0.00389065	0	0	
125	662.019	884.593	615.359	600.798	0.677004	0.71081	-0.298932	0.286526	126599	482.289	2	4.47128	4.5883	0.48373	-1.16571	-1.75092	2.97023	2.19741	1.02511	-239489	74623.4	-400782	0.08673	0.0729475	0.840322	4.43877	0.015666	-0.00330465	-0.000322096	313	1.2592	0.901102	1.18386	1.33505	1.33486	1.13312	1.13589	54.9277	0.0034574	0.533487	0.0572321	0.0421408	0.000202584	0.000202621	0.115531	0.00217932	0.00158508	0.219968	0.0274709	0	0	1.1122	0.874585	0.874585	0.949264	-0.110308	2.28928	46.7185	0.992365	9.04488e-05	1.35609e-05	1.9166e-05	3.21511e-08	4.79543e-08	0.00227756	7.34202e-06	2.48816e-06	0.00143941	0.000700589	5.01275e-06	6.06836e-05	0	2.05729e-12	0.00301836	1.39355	-0.679613	-0.679613	-0.0280455	-0.962427	0.000694117	53.0088	0.00193021	5.19742e-05	8.00671e-06	3.15128e-08	1.91901e-08	2.8313e-08	3.35333e-06	5.84177e-07	1.53901e-06	0.392856	0.193386	0.0300435	0.0724536	0	2.64332e-08	0.209448	0	0.099818	-0.0532777	0.481209	0.481209	0.313227	0.248125	5.79459	63.1622	0.985045	6.5861e-05	9.25227e-06	1.51119e-05	2.58178e-08	3.27172e-08	0.00281868	8.29138e-06	2.50613e-06	2.68198e-08	0.0120355	0	0	1.4771	0.677004	0.677004	58.8628	0.98618	0.0016118	1.37111e-07	1.44101e-05	9.69315e-06	0	0.0121088	0	0	
125	509.777	724.833	562.768	591.837	1.02807	0.81802	-0.063197	-0.732064	145193	590.801	2	1.76851	1.70931	0.797819	-1.54239	-0.433118	1.16088	-0.782405	1.03719	278111	-49036.9	-207217	0.00398854	0.444985	0.551027	1.78113	-0.00108964	-0.00753278	-9.18936e-06	481	1.04527	0.99566	1.03679	1.06833	1.06817	1.02734	1.0278	45.6436	0.0039629	0.581517	0.0625094	0.0306839	0.000219785	0.000221305	0.0824614	0.00229921	0.00155878	0.212047	0.0264817	0	0	1.01606	0.978559	0.978559	0.997828	-0.0187427	1.80975	6.3757	0.942572	0.000785126	0.000111364	2.58173e-05	2.85923e-07	3.9382e-07	0.00291282	1.09315e-05	4.18103e-06	0.0181651	0.00868875	0	0	0	0	0.0267236	0.666414	-0.819901	-0.819901	-0.0561743	-0.742872	0.343119	19.8861	0.651004	0.000214105	3.22567e-05	1.17505e-05	7.76495e-08	1.14066e-07	0.00137619	3.72024e-06	8.94461e-07	0.00678356	0.00331575	0.0989202	0.104837	0	7.06931e-11	0.0039197	0	0.129581	0.685312	-0.653542	-0.653542	0.0344133	-0.669171	4.15487	24.4949	0.995798	0.000356733	5.03144e-05	1.56821e-05	1.35466e-07	1.77919e-07	0.00309959	9.1728e-06	2.65916e-06	0	0.000656629	1.09677e-05	0	0.972695	1.02807	1.02807	24.8369	0.996968	0.00162909	6.27006e-07	1.47246e-05	5.2185e-05	1.10453e-06	0.000786992	0.000471361	0	
125	381.437	744.867	528.035	639.808	1.22013	0.840004	-0.0139861	1.01231	55136.2	753.919	2	7.65672	4.3347	4.57329	-7.06299	-2.74901	0.45811	1.18446	-0.838092	-267618	268607	-129425	0.000195598	0.71906	0.280745	7.45867	-0.00545035	-0.00492045	0.000158437	401	0.935304	0.99785	0.832095	0.88	0.879873	0.977475	0.976871	40.8741	0.00431435	0.617684	0.0664676	0.0253017	0.000232867	0.000235318	0.0670219	0.00206221	0.00141433	0.195203	0.024378	0	0	0.962696	1.05286	1.05286	0.998925	0.0442041	2.26686	0.643539	0.9133	0.00338838	0.000456942	9.95035e-05	1.23461e-06	1.61599e-06	0.00720684	1.9915e-05	4.42155e-06	0.0264274	0.0122369	0	0	0	0	0.0368564	0.468724	-0.610006	-0.610006	0.0352753	-0.528863	0.331086	40.3567	0.373426	0.000255595	3.85524e-05	6.62561e-06	9.32849e-08	1.36329e-07	0.000770147	2.08788e-06	5.08148e-07	0.00278402	0.00136235	0.220289	0.0231454	0	3.35225e-08	0.000473892	0	0.377446	-0.724732	1.00404	1.00404	-0.0300874	0.847555	4.19384	16.8633	0.95035	0.00068923	9.65881e-05	1.53356e-05	2.59803e-07	3.4155e-07	0.00315307	9.39589e-06	2.63433e-06	0	0.00422567	0.0414576	0	0.819586	1.22013	1.22013	25.7267	0.744187	0.00121573	8.91497e-07	1.08653e-05	7.67135e-05	0.0361159	0.00550515	0.212831	0	
125	508.676	644.629	547.453	567.662	0.796427	0.773353	0.146565	-1.12382	125109	1287.54	2	2.93643	1.79788	0.216643	-1.45495	-0.710168	0.170251	-0.284132	0.0799208	303668	105804	-136796	0.0213278	0.795827	0.182845	2.89707	0.00380492	-0.0217697	-0.000155498	313	1.2513	0.968763	1.22739	1.34646	1.34627	1.13815	1.14048	54.5927	0.00366239	0.539026	0.057849	0.0395713	0.000204498	0.000204806	0.108123	0.00227371	0.00161871	0.223249	0.0278805	0	0	1.10925	0.904977	0.904977	0.984258	-0.0995453	1.70535	6.01271	0.927947	8.5817e-05	1.23578e-05	2.55303e-05	3.02441e-08	4.37013e-08	0.00287022	6.32882e-06	1.12026e-06	0.0464348	0.0222067	0	0	0	0	0.000410172	0.644138	-0.265522	-0.265522	0.0875312	-0.443296	1.2571	25.7631	0.824219	0.000261042	3.86135e-05	1.62979e-05	9.45273e-08	1.36546e-07	0.00193864	8.28174e-06	4.48166e-06	0.0718759	0.0349345	0.00251446	0.000502072	0	4.07561e-12	0.0561537	0	0.00753308	0.964992	-0.863024	-0.863024	-0.153543	-0.890831	8.04804	39.8737	0.986357	0.000129747	1.80445e-05	1.56874e-05	5.01017e-08	6.38079e-08	0.00314962	9.35755e-06	2.67581e-06	0	0.0103176	4.6674e-07	0	1.25561	0.796427	0.796427	39.9043	0.986307	0.00161191	2.42909e-07	1.46663e-05	1.86963e-05	1.09318e-07	0.0119663	5.88237e-06	0	
125	487.402	680.425	644.072	721.032	1.29585	0.904559	-0.334187	1.48377	120765	152.133	2	6.63967	2.67085	6.10916	-6.20098	-2.72888	9.29835	2.50713	1.45404	105989	57571.7	-163492	0.107585	0.885673	0.0067423	7.42073	0.0050835	0.0445914	-0.000206748	598	0.889681	0.892343	0.834982	0.878591	0.878464	0.899088	0.899051	38.8626	0.00367587	0.597628	0.0642725	0.0281973	0.000225614	0.000227547	0.0753115	0.00217549	0.00149113	0.204884	0.025587	0	0	0.938081	0.955652	0.955652	0.944639	0.00849877	0.754636	11.1958	0.162001	3.14073e-05	4.31441e-06	4.90894e-06	1.20117e-08	1.52573e-08	0.000533999	2.13151e-07	4.74265e-06	0.303041	0.144377	0	0	0	0	0.390002	0.392333	0.218707	0.218707	0.327528	-0.0839769	0.573431	14.4952	0.967882	0.00112579	0.000167107	1.82793e-05	4.12027e-07	5.90927e-07	0.00216124	6.83764e-06	2.33239e-06	0.00245852	0.00119824	4.75873e-06	0	0	7.46658e-12	0.00376272	0	0.0212116	-0.749393	1.31077	1.31077	0.0195463	0.996431	1.22857	17.9307	0.994512	0.000862145	0.000124981	1.50952e-05	3.24247e-07	4.41947e-07	0.00274697	8.03021e-06	2.47448e-06	0	0.000294008	0.00143361	0	0.771693	1.29585	1.29585	19.3927	0.99143	0.00161943	1.46862e-06	1.41974e-05	0.000129367	0.000428645	0.000401247	0.00589179	8.03183e-06	
125	352.7	644.375	606.687	610.144	1.22795	0.944394	0.113906	-0.770763	29243.2	441.547	2	6.65505	1.7645	7.5384	-5.23429	-5.09526	1.3886	-1.95508	0.724409	196977	-45227	-124953	0.0129186	0.479097	0.507985	7.9557	-0.00450664	0.00511287	-1.09315e-05	481	1.09329	0.983874	1.05527	1.18595	1.18578	1.02535	1.02658	47.7193	0.00368965	0.555313	0.0596482	0.0343969	0.000210251	0.000211175	0.0932152	0.00223739	0.0016064	0.225055	0.0281061	0	0	1.03803	0.922357	0.922357	0.991904	-0.0566371	4.10202	0.212047	0.749452	0.0185875	0.0024713	0.000503524	6.77614e-06	8.74002e-06	0.025773	7.29679e-05	1.66314e-05	0.0709548	0.0324622	0	0	0	0	0.0996903	0.625097	-0.846854	-0.846854	0.0381609	-0.720727	0.263384	17.8062	0.249481	0.000479566	7.04784e-05	4.93496e-06	1.759e-07	2.49228e-07	0.000586134	2.91646e-06	2.10998e-06	0.0646309	0.0314125	2.23036e-06	3.42028e-06	0	2.94536e-11	0.00884015	0	0.644483	0.441527	-0.969511	-0.969511	-0.12112	-0.690902	1.91603	27.7407	0.671233	0.000476451	6.83283e-05	1.03353e-05	1.7953e-07	2.41618e-07	0.00195254	5.73235e-06	1.72162e-06	0	0.00688014	0.319371	0	0.814367	1.22795	1.22795	27.8855	0.643915	0.0010519	8.00023e-07	9.51351e-06	6.8361e-05	2.31357e-11	0.0071021	0.347804	0	
125	515.32	810.019	703.519	758.94	2.13483	1.13205	-0.102401	0.864213	173618	912.356	2	4.67655	0.172492	4.30849	-3.38865	-0.710013	0.511603	2.01243	-0.213233	-497588	164651	-218593	0.0104493	0.572444	0.417107	5.10493	-0.00439012	0.0723681	0.00018048	481	1.00024	0.98955	0.976512	0.999378	0.999234	1.00215	1.00225	43.6876	0.00402896	0.59259	0.0637215	0.0289105	0.000223788	0.000225596	0.0773618	0.00226301	0.00152524	0.207291	0.0258876	0	0	0.994445	0.996201	0.996201	0.994761	0.00067445	0.571012	2.56622	0.794649	0.00503186	0.000711506	2.12976e-05	1.85117e-06	2.51612e-06	0.00243145	4.80804e-06	1.21521e-06	0.090609	0.0433796	0	0	0	0	0.0631557	0.382281	-1.30771	-1.30771	0.0781884	-0.649186	0.0335338	4.53911	0.598812	0.00694351	0.00105564	1.01534e-05	2.56075e-06	3.73292e-06	0.00113428	5.04899e-06	3.49555e-06	0.154175	0.0756825	0.0453381	0.000139807	0	3.98992e-08	0.0891247	0	0.0275699	-0.290444	1.68967	1.68967	0.0658506	0.760629	0.278468	10.4493	0.688611	0.00429874	0.000635788	1.02779e-05	1.60006e-06	2.24822e-06	0.001788	5.15997e-06	1.64664e-06	0	4.27191e-06	0.304641	0	0.468421	2.13483	2.13483	15.4322	0.485712	0.000789537	5.1537e-06	7.78208e-06	0.000464412	5.60212e-05	3.7531e-06	0.512923	0	
125	389.414	834.129	917.851	929.086	1.57598	1.09279	-0.427712	-1.39771	279468	896.847	2	4.19919	0.712106	7.9968	-4.39858	-3.71281	0.176051	-0.407468	0.481143	570306	-30536.2	-77642.3	0.172051	0.803391	0.0245585	6.39405	0.0106396	0.00210711	-0.000505948	401	0.931068	0.821639	1.03183	1.10158	1.10142	0.818207	0.819877	40.6215	0.00282506	0.520774	0.0558906	0.0381721	0.00019757	0.000197872	0.104293	0.00256887	0.00178697	0.245465	0.030655	0	0	0.956848	0.781251	0.781251	0.906443	-0.0794375	1.10597	6.70084	0.0567963	0.000364444	4.87383e-05	4.99025e-06	1.362e-07	1.72364e-07	0.00036958	2.35479e-06	1.51157e-05	0.390809	0.181485	0	0	0	0	0.370103	-0.335837	-0.636239	-0.636239	-0.422068	-0.135898	0.125289	13.9268	0.89976	0.00200143	0.000306347	1.50503e-05	7.35142e-07	1.08329e-06	0.00168054	5.31734e-06	1.95271e-06	0.00279351	0.00137265	0	0	0	0	0.0644186	0.0272566	0.000386191	0.611783	-1.57116	-1.57116	-0.0148324	-0.987533	0.102206	21.0376	0.80996	0.00146005	0.000224531	1.17217e-05	5.46112e-07	7.93962e-07	0.00167626	4.85423e-06	1.69431e-06	0	0.069727	0.116524	0.000408826	0.634527	1.57598	1.57598	21.1376	0.788578	0.00128699	2.44732e-06	1.11881e-05	0.000226204	1.10688e-08	0.0726293	0.123847	0.0133582	
125	546.468	822.821	737.545	721.265	2.04829	1.15895	-0.2531	-0.77572	168917	477.158	2	2.84409	1.39246	2.01841	-1.12395	-1.90884	2.02764	-2.36221	1.69726	623126	-138865	-258541	0.0627033	0.459577	0.477719	3.27187	0.00557906	-0.021866	-0.00025183	401	0.988809	0.935618	1.06578	1.10341	1.10325	0.920157	0.921191	43.1606	0.00341078	0.550958	0.0591843	0.0336596	0.00020857	0.000209533	0.0911538	0.00249844	0.00169948	0.231516	0.0289129	0	0	0.987275	0.88336	0.88336	0.967274	-0.0409678	0.0623978	5.79416	0.0543665	0.00373837	0.000532775	1.31364e-06	1.38083e-06	1.88405e-06	0.000155943	3.74928e-06	6.85066e-06	0.335697	0.161459	0	0	0	0	0.444036	0.139214	-1.65119	-1.65119	-0.205395	-0.705858	0.0883792	18.5593	0.432894	0.00101575	0.000155127	7.28604e-06	3.73153e-07	5.48555e-07	0.000817608	1.32966e-06	6.72896e-09	0.20267	0.0995413	0.000274222	0.0278717	0	4.86028e-10	0.117783	0	0.116968	0.494227	-1.2995	-1.2995	0.148978	-0.707168	0.228836	12.5103	0.65488	0.00344014	0.000512507	9.70316e-06	1.28113e-06	1.81228e-06	0.00163322	4.71117e-06	1.53017e-06	2.3836e-07	0.0153884	0.324127	0	0.488213	2.04829	2.04829	11.2301	0.688201	0.00111966	6.24772e-06	1.08959e-05	0.000558325	0	0.0161174	0.293933	0	
125	783.072	938.203	838.891	873.45	2.50249	1.16181	-0.309355	-0.811289	242965	1064.01	2	1.18627	2.326	0.492072	-1.93313	0.0226213	0.594178	-0.339894	1.00055	832485	-524061	-361030	0.0926866	0.477137	0.430176	2.35375	0.00993688	-0.0135407	-0.000326586	401	0.894119	0.90656	0.818621	0.817653	0.817535	0.939783	0.939264	39.0721	0.00403276	0.621261	0.0668482	0.0258712	0.000234251	0.000236666	0.0685981	0.00212227	0.00140729	0.189727	0.0236942	0	0	0.941165	1.02083	1.02083	0.952134	0.0274512	0.00377562	10.8379	0.0167275	0.00372758	0.000562961	2.88514e-07	1.3781e-06	1.99073e-06	3.12035e-05	1.69324e-06	3.48922e-06	0.540381	0.264947	0	0	0	0	0.173614	0.0767394	-1.93917	-1.93917	-0.20084	-0.694641	0.0451866	39.0953	0.265187	0.000785088	0.000122319	4.24001e-06	2.88706e-07	4.3254e-07	0.000448924	7.48407e-07	1.26578e-07	0.345919	0.170556	0.00179829	6.016e-05	0	6.85682e-11	0.214919	0	0.000198893	0.517688	-1.56843	-1.56843	0.230442	-0.718833	0.0728529	6.4419	0.964542	0.0111005	0.0016898	1.40707e-05	4.12486e-06	5.9753e-06	0.00219046	6.25689e-06	2.1268e-06	0	0.0203937	5.08825e-05	0	0.399602	2.50249	2.50249	6.53929	0.961891	0.00155566	1.8803e-05	1.68786e-05	0.00173321	1.04723e-05	0.0230485	0.0116463	0	
125	603.426	952.819	832.089	902.731	1.14523	0.824026	-0.108883	-1.03105	211108	313.223	2	5.8737	5.99415	7.47339	-8.45016	-4.39996	5.11596	-2.73816	3.46102	391508	-17968.1	-274536	0.0118088	0.727201	0.26099	7.74208	-0.00274318	0.053772	9.06543e-05	481	0.947393	0.987362	0.881687	0.913476	0.913344	0.974992	0.974632	41.3939	0.00416572	0.608404	0.0654527	0.0265225	0.000229504	0.000231725	0.0705159	0.00215724	0.00146198	0.200042	0.0249824	0	0	0.968519	1.02664	1.02664	0.993661	0.0287931	0.260434	3.48976	0.802407	0.00110408	0.000160679	1.69745e-05	4.04161e-07	5.68202e-07	0.00201532	9.5093e-06	5.75829e-06	0.111666	0.0540683	0	0	0	0	0.0285455	0.372618	-0.669693	-0.669693	-0.0782957	-0.5164	0.105743	41.6576	0.648263	0.000244074	3.83444e-05	1.03134e-05	8.87682e-08	1.35591e-07	0.00109268	2.76521e-06	5.13986e-07	0.0417298	0.020583	0.0187441	1.75458e-05	0	1.48338e-13	0.0224797	0	0.246794	0.827998	-0.899491	-0.899491	0.08067	-0.855863	0.349476	33.7843	0.871439	0.000444418	6.69327e-05	1.2723e-05	1.67847e-07	2.36681e-07	0.0019418	5.64896e-06	1.91009e-06	0	0.00416739	0.12192	0	0.873186	1.14523	1.14523	40.6215	0.75523	0.00123404	6.69518e-07	1.04108e-05	6.0393e-05	0.000101564	0.00453285	0.238773	0	
125	609.913	925.479	901.716	875.608	2.44386	1.17498	-0.391252	-1.23294	259019	232.299	2	2.41106	2.287	-0.998825	0.309131	-1.22443	6.77617	-3.39936	3.5402	763873	-40500.2	-259834	0.145425	0.760685	0.0938903	4.5865	0.0168194	-0.018536	-0.000510537	481	0.858647	0.854528	0.83824	0.840047	0.839926	0.870651	0.870597	37.5076	0.00355318	0.599631	0.0644891	0.0281551	0.000226359	0.000228314	0.0751781	0.00226291	0.00150492	0.202976	0.0253487	0	0	0.921603	0.941152	0.941152	0.924407	0.00685186	0.0894819	20.8082	0.0481617	0.000578136	8.36852e-05	1.00678e-06	2.14647e-07	2.95932e-07	0.00012022	3.48772e-07	3.46113e-06	0.40369	0.195592	0	0	0	0	0.351769	-0.220603	-1.17387	-1.17387	-0.357321	-0.334121	0.0493074	20.6904	0.495672	0.00280948	0.000436408	7.96147e-06	1.03488e-06	1.5432e-06	0.000844551	1.67349e-06	1.72392e-08	0.209957	0.103483	3.50937e-07	4.17248e-05	0	1.63728e-13	0.186338	0	0.000405279	0.519054	-2.16996	-2.16996	0.133392	-0.942505	0.049058	10.736	0.649281	0.00675229	0.00103939	9.40972e-06	2.50961e-06	3.67539e-06	0.00138908	3.97076e-06	1.38116e-06	3.03176e-06	0.000960722	0.340553	0	0.409189	2.44386	2.44386	9.52947	0.693084	0.00112201	1.23327e-05	1.19173e-05	0.00113708	0	0.000993138	0.303583	0	
125	419.801	726.591	553.015	485.563	1.45398	1.02411	-0.245573	-0.699267	94674.7	1383.07	2	3.59943	2.10589	-0.71741	0.612266	-1.70296	0.188491	-0.511479	0.575082	629020	-510605	-187123	0.0591034	0.389808	0.551088	3.49466	0.0118987	0.0700491	1.96611e-05	481	1.02633	0.937972	1.08567	1.13171	1.13155	0.955302	0.956478	44.7957	0.00346035	0.55115	0.0591986	0.0344261	0.000208695	0.000209584	0.0933334	0.00245203	0.00167756	0.228773	0.0285704	0	0	1.00568	0.889864	0.889864	0.96849	-0.0540759	0.875008	2.69729	0.231616	0.00397618	0.000542641	1.20242e-05	1.46393e-06	1.91902e-06	0.00112802	1.11752e-05	1.36122e-05	0.279941	0.13127	0	0	0	0	0.351486	0.320635	-1.29724	-1.29724	-0.198902	-0.7554	0.258529	38.694	0.256542	0.000165539	2.48764e-05	4.62322e-06	6.03841e-08	8.79679e-08	0.000540664	8.61099e-07	1.39382e-08	0.0666408	0.0325768	0.0631866	0.391483	0	2.45078e-09	0.0480395	0	0.140794	0.599015	-0.799609	-0.799609	0.149885	-0.653029	2.299	13.056	0.914877	0.00130986	0.00018554	1.44964e-05	4.91032e-07	6.56097e-07	0.00290449	8.59407e-06	2.46772e-06	0.000421906	0.00963932	0.0706357	0	0.687765	1.45398	1.45398	9.88965	0.989782	0.00161607	2.58513e-06	1.60587e-05	0.000215067	0	0.00816093	0.00013074	0	
125	582.335	790.294	661.639	704.105	1.88099	1.03738	-0.214971	-0.329306	127032	1112.47	2	2.18672	1.59604	5.25359	-4.08624	-2.16943	0.459251	-0.0943202	0.609641	306370	-340675	-297933	0.0455052	0.0998197	0.854675	3.87237	-0.00062314	0.0702471	5.1485e-05	401	0.915729	0.952582	0.806457	0.826691	0.826572	0.97182	0.971103	40.0228	0.00429246	0.627162	0.0674957	0.024908	0.000236372	0.000238958	0.0658555	0.0020414	0.00137431	0.187297	0.0233907	0	0	0.95275	1.05828	1.05828	0.976003	0.0437388	0.509161	4.40965	0.970566	0.0062166	0.000896896	2.14275e-05	2.28842e-06	3.17167e-06	0.00253544	8.68857e-06	3.1633e-06	0.0090615	0.00437766	0	0	0	0	0.00630728	0.477654	-1.8105	-1.8105	-0.0265517	-0.948407	0.0667519	20.9317	0.218549	7.18613e-05	1.09744e-05	3.7515e-06	2.60782e-08	3.88074e-08	0.000429219	3.35609e-07	4.68961e-07	0.333465	0.163551	0.0071326	0.000628967	0	7.95201e-10	0.18498	0	0.0911759	0.383079	-0.374546	-0.374546	0.216133	-0.314025	0.505986	8.92499	0.975374	0.00371478	0.000543479	1.47219e-05	1.38514e-06	1.92181e-06	0.00265316	7.70403e-06	2.39939e-06	0	0.0171333	0.000553115	0	0.531634	1.88099	1.88099	10.5116	0.849496	0.00138399	5.52196e-06	1.30645e-05	0.000491066	1.88771e-05	0.0181353	0.13039	0	
